dataset,split,bucket_feature,bucket,method,n_queries,recall_at_5,mrr,ndcg_at_5,reward,reward_delta_vs_train_best,reward_delta_vs_heuristic,rewrite_cost,retrieval_calls,oracle_margin,oracle_tie_count
nfcorpus,test,dense_new_doc_rate,mid,Oracle retrieval action,85,0.14546003383257497,0.7105882352941177,0.4769719573782854,0.5004012103031633,0.08230533885333824,0.08082172699366341,0.0003529411764705882,1.011764705882353,0.008244652899919654,6.094117647058823
nfcorpus,test,dense_new_doc_rate,high,Train-best retrieval action,94,0.04336154207773901,0.16241134751773048,0.10670076064400144,0.12456721583660427,0.0,-0.05416042489133724,0.0,1.0,0.012326060068731054,6.904255319148936
nfcorpus,test,dense_new_doc_rate,high,Heuristic retrieval router,94,0.06365671874212588,0.2301418439716312,0.13390896582889025,0.1787276407279415,0.05416042489133724,0.0,0.0,1.0,0.012326060068731054,6.904255319148936
nfcorpus,test,dense_new_doc_rate,high,Selective retrieval policy,94,0.07903614436275161,0.26081560283687943,0.1626201112380741,0.20944394578119133,0.08487672994458706,0.03071630505324982,0.0,1.0,0.012326060068731054,6.904255319148936
nfcorpus,test,dense_new_doc_rate,high,Confidence-gated retrieval policy,94,0.07903614436275161,0.26081560283687943,0.1626201112380741,0.20944394578119133,0.08487672994458706,0.03071630505324982,0.0,1.0,0.012326060068731054,6.904255319148936
nfcorpus,test,dense_new_doc_rate,high,Oracle retrieval action,94,0.0930084208395764,0.3491134751773049,0.21719445536258222,0.26692686055588843,0.14235964471928417,0.08819921982794693,0.0006382978723404255,1.0212765957446808,0.012326060068731054,6.904255319148936
nfcorpus,test,hybrid_new_doc_rate,low,Train-best retrieval action,273,0.1321174409387075,0.5407814407814407,0.3827041449144351,0.4025081613294279,0.0,-0.006410953035551337,0.0,1.0,0.010082202105127915,6.4212454212454215
nfcorpus,test,hybrid_new_doc_rate,low,Heuristic retrieval router,273,0.13465171509758003,0.5485347985347986,0.37291087695124936,0.40891911436497924,0.006410953035551337,0.0,0.0,1.0,0.010082202105127915,6.4212454212454215
nfcorpus,test,hybrid_new_doc_rate,low,Selective retrieval policy,273,0.1428127297118188,0.5721001221001221,0.3944025574444317,0.42886279076187983,0.026354629432451926,0.01994367639690059,0.0,1.0,0.010082202105127915,6.4212454212454215
nfcorpus,test,hybrid_new_doc_rate,low,Confidence-gated retrieval policy,273,0.1428127297118188,0.5721001221001221,0.3944025574444317,0.42886279076187983,0.026354629432451926,0.01994367639690059,0.0,1.0,0.010082202105127915,6.4212454212454215
nfcorpus,test,hybrid_new_doc_rate,low,Oracle retrieval action,273,0.16247331500096013,0.6376068376068376,0.4585067414578023,0.4807272832549285,0.07821912192550057,0.07180816888994923,0.0005494505494505495,1.0183150183150182,0.010082202105127915,6.4212454212454215
nfcorpus,test,hybrid_new_doc_rate,high,Train-best retrieval action,27,0.022016289016433398,0.19753086419753085,0.10712246945487999,0.12078172111519882,0.0,-0.07369929453262787,0.0,1.0,0.008657407407407404,6.518518518518518
nfcorpus,test,hybrid_new_doc_rate,high,Heuristic retrieval router,27,0.07349336132683905,0.2419753086419753,0.1440536303986855,0.1944810156478267,0.07369929453262787,0.0,0.0,1.0,0.008657407407407404,6.518518518518518
nfcorpus,test,hybrid_new_doc_rate,high,Selective retrieval policy,27,0.06353716857494737,0.24691358024691357,0.14799040595484428,0.18699395869840418,0.06621223758320537,-0.007487056949422505,0.0,1.0,0.008657407407407404,6.518518518518518
nfcorpus,test,hybrid_new_doc_rate,high,Confidence-gated retrieval policy,27,0.06353716857494737,0.24691358024691357,0.14799040595484428,0.18699395869840418,0.06621223758320537,-0.007487056949422505,0.0,1.0,0.008657407407407404,6.518518518518518
nfcorpus,test,hybrid_new_doc_rate,high,Oracle retrieval action,27,0.09785124310243652,0.3993827160493827,0.2383912353259037,0.29643149001601676,0.17564976890081796,0.10195047436819007,0.0011111111111111111,1.037037037037037,0.008657407407407404,6.518518518518518
